,Address,Brand,Postcode,Price_DL,Price_DL_UpdatedDate,Price_E10,Price_E10_UpdatedDate,Price_E85,Price_E85_UpdatedDate,Price_LPG,Price_LPG_UpdatedDate,Price_P95,Price_P95_UpdatedDate,Price_P98,Price_P98_UpdatedDate,Price_PDL,Price_PDL_UpdatedDate,Price_U91,Price_U91_UpdatedDate,ServiceStationName,Suburb,latitude,longitude
164,"273 Old Hume Highway, Camden NSW 2570",Coles Express,2570,,,143.9,05/01/2021 9:00,,,,,160.9,05/01/2021 9:00,168.9,05/01/2021 9:00,,,145.9,05/01/2021 9:00,Coles Express Camden,Camden,-34.0681621,150.6940641
166,"311 Great Western Highway, Lawson NSW 2783",Coles Express,2783,,,,,,,,,163.9,05/01/2021 9:00,171.9,05/01/2021 9:00,,,148.9,05/01/2021 9:00,Coles Express Lawson,Lawson,-33.72205895,150.4258793
169,"179 Parramatta Road, Auburn NSW 2144",BP,2144,,,133.9,05/01/2021 9:01,,,,,147.9,05/01/2021 9:01,157.9,05/01/2021 9:01,,,135.9,05/01/2021 9:01,BP Auburn,Auburn,-33.839118,151.0294569
170,"74 Roberts Road, Greenacre NSW 2190",Coles Express,2190,,,133.9,05/01/2021 9:05,,,,,150.9,05/01/2021 9:05,158.9,05/01/2021 9:05,,,135.9,05/01/2021 9:05,Coles Express Greenacre,Greenacre,-33.9019184,151.0647214
174,"607 Canterbury Road, Belmore NSW 2192",Metro Fuel,2192,,,129.9,05/01/2021 9:10,,,,,,,,,,,,,Metro Belmore,Belmore,-33.9222062,151.0948788
175,"111 Berowra Waters Rd, BEROWRA HEIGHTS NSW 2082",BP,2082,,,153.9,05/01/2021 9:13,,,,,,,173.9,05/01/2021 9:13,,,153.9,05/01/2021 9:13,BP Berowra,BEROWRA HEIGHTS,-33.6119713,151.1354184
176,"630 Forest Road, BEXLEY NSW 2207",Metro Fuel,2207,,,131.9,05/01/2021 9:14,,,,,,,,,,,134.9,05/01/2021 9:14,Metro Bexley,BEXLEY,-33.9430939,151.1302649
177,"963 Old Princes Hwy, Engadine NSW 2233",BP,2233,,,149.9,05/01/2021 9:14,,,,,164.9,05/01/2021 9:14,169.9,05/01/2021 9:14,,,,,BP Engadine,Engadine,-34.0673439,151.0111146
178,"928-930 King Georges Road, BLAKEHURST NSW 2221",Metro Fuel,2221,,,132.5,05/01/2021 9:14,,,,,,,152.5,05/01/2021 9:14,,,134.5,05/01/2021 9:14,Metro Petroleum South Hurstville,BLAKEHURST,-33.9849469,151.1094933
179,"836 Forest Road, Peakhurst NSW 2100",Metro Fuel,2100,,,129.9,05/01/2021 9:16,,,,,,,149.9,05/01/2021 9:16,,,131.9,05/01/2021 9:16,Metro Peakhurst,Peakhurst,-33.9592348,151.0631204
181,"577 Great Western Hwy, WERRINGTON NSW 2747",7-Eleven,2747,,,133.9,05/01/2021 9:17,,,,,147.9,05/01/2021 9:17,153.9,05/01/2021 9:17,,,135.9,05/01/2021 9:17,Werrington South,WERRINGTON,-33.7659377,150.7484569
184,"50 Tweed Street, Brunswick Heads NSW 2483",BP,2483,,,,,,,,,150.9,05/01/2021 9:18,,,,,,,BP Brunswick Heads,Brunswick Heads,-28.5354733,153.5420392
185,"210 Avoca Drive, AVOCA BEACH NSW 2251",Independent,2251,136.9,05/01/2021 9:19,141.9,05/01/2021 9:19,,,,,,,159.9,05/01/2021 9:19,,,143.9,05/01/2021 9:19,AVOCA FUEL,AVOCA BEACH,-33.4640815,151.4215887
186,"75 Camp Street, GRENFELL NSW 2810",Metro Fuel,2810,,,119.9,05/01/2021 9:19,,,,,,,144.9,05/01/2021 9:19,125.9,05/01/2021 9:19,125.9,05/01/2021 9:19,Metro Grenfell,GRENFELL,-33.8943001,148.1575022
187,"2140 The Northern Rd, Luddenham NSW 2745",Shell,2745,,,133.9,05/01/2021 9:20,,,,,143.9,05/01/2021 9:20,153.9,05/01/2021 9:20,,,135.9,05/01/2021 9:20,Shell Luddenham,Luddenham,-33.883302,150.6931972
189,"770 Richmond Road, Berkshire Park NSW 2765",Caltex Woolworths,2765,,,138.4,05/01/2021 9:22,,,,,153.4,05/01/2021 9:22,160.4,05/01/2021 9:22,,,140.4,05/01/2021 9:22,Caltex Woolworths Berkshire Park,Berkshire Park,-33.6706472,150.8056867
190,"95-97 Ramsay St, HABERFIELD NSW 2045",BP,2045,,,145.9,05/01/2021 9:23,,,,,,,168.9,05/01/2021 9:23,,,147.9,05/01/2021 9:23,BP Haberfield,HABERFIELD,-33.8732912,151.1330632
191,"31-35 Unwins Bridge, Sydenham NSW 2044",Independent,2044,,,,,,,,,154.7,05/01/2021 9:25,,,,,,,Payless Fuel Sydenham,Sydenham,-33.9144577,151.1693149
192,"1443 Elizabeth Drive, Kemps Creek NSW 2178",BP,2178,,,,,,,,,,,149.7,05/01/2021 9:30,,,129.7,05/01/2021 9:30,BP Kemps Creek,Kemps Creek,-33.8807995,150.7991875
194,"2 - 4 Peterborough Avenue, Lake Illawarra NSW 2528",7-Eleven,2528,,,,,,,,,139.7,05/01/2021 9:33,,,,,,,7-Eleven Lake Illawarra,Lake Illawarra,-34.5448073,150.8656311
195,"21 Maitland Road, Hexham NSW 2322",Coles Express,2322,,,157.9,05/01/2021 9:35,,,,,,,182.9,05/01/2021 9:35,,,159.9,05/01/2021 9:35,Coles Express Hexham,Hexham,-32.8173553,151.678852
196,"277-281 Princes Highway, Carlton NSW 2218",Coles Express,2218,,,132.9,05/01/2021 9:35,,,,,149.9,05/01/2021 9:35,157.9,05/01/2021 9:35,,,134.9,05/01/2021 9:35,Coles Express Carlton,Carlton,-33.9765397,151.1253886
199,"69-73 George St, Singleton NSW 2330",Coles Express,2330,,,157.9,05/01/2021 9:35,,,,,174.9,05/01/2021 9:35,182.9,05/01/2021 9:35,,,159.9,05/01/2021 9:35,Coles Express Singleton,Singleton,-32.5611096,151.1745843
200,"486 Londonderry Rd, LONDONDERRY NSW 2753",Metro Fuel,2753,,,137.7,05/01/2021 9:36,,,,,,,,,129.9,05/01/2021 9:36,,,Metro Londonderry,LONDONDERRY,-33.6302838,150.7386528
201,"2 Lugard St, PENRITH NSW 2750",Caltex,2750,,,132.7,05/01/2021 9:37,,,,,150.7,05/01/2021 9:37,159.7,05/01/2021 9:37,,,134.7,05/01/2021 9:37,Caltex North Penrith,PENRITH,-33.7343578,150.6912697
205,"28 Princes Highway, Arncliffe NSW 2205",7-Eleven,2205,,,136.9,05/01/2021 9:37,,,,,,,156.9,05/01/2021 9:37,,,138.9,05/01/2021 9:37,7-Eleven Arncliffe,Arncliffe,-33.9366891,151.1496695
207,"49 Canterbury Road, BANKSTOWN NSW 2200",Speedway,2200,,,129.7,05/01/2021 9:37,,,,,,,149.7,05/01/2021 9:37,,,131.7,05/01/2021 9:37,Speedway Bankstown,BANKSTOWN,-33.9333819,151.0395556
209,"2 - 4 Peterborough Avenue, Lake Illawarra NSW 2528",7-Eleven,2528,,,125.7,05/01/2021 9:41,,,,,,,145.7,05/01/2021 9:41,,,127.7,05/01/2021 9:41,7-Eleven Lake Illawarra,Lake Illawarra,-34.5448073,150.8656311
210,"395 GARDENERS RD, ROSEBERY NSW 2018",Metro Fuel,2018,,,,,,,,,,,155.9,05/01/2021 9:41,,,136.9,05/01/2021 9:41,Metro Petroleum Rosebery,ROSEBERY,-33.9231422,151.2087688
211,"9 Davies Rd, Padstow NSW 2211",Independent,2211,,,128.3,05/01/2021 9:47,,,,,,,,,,,130.3,05/01/2021 9:47,EJ Stop N Save,Padstow,-33.9540178,151.0380916
212,"861 Richmond Road, MARSDEN PARK NSW 2765",7-Eleven,2765,,,137.9,05/01/2021 9:50,,,,,151.9,05/01/2021 9:50,157.9,05/01/2021 9:50,,,139.9,05/01/2021 9:50,7-Eleven Marsden Park,MARSDEN PARK,-33.6895593,150.8244864
213,"735 George Street, Bligh Park NSW 2756",7-Eleven,2756,,,138.4,05/01/2021 9:50,,,,,,,158.4,05/01/2021 9:50,,,140.4,05/01/2021 9:50,7-Eleven Bligh Park,Bligh Park,-33.6333897,150.7895815
214,"29 President Ave, KOGARAH NSW 2217",Ampol,2217,,,133.9,05/01/2021 9:50,,,,,151.9,05/01/2021 9:50,160.9,05/01/2021 9:50,,,135.9,05/01/2021 9:50,Ampol Kogarah,KOGARAH,-33.9643783,151.137246
215,"516 Punchbowl Rd, LAKEMBA NSW 2195",Ampol,2195,,,,,,,,,,,,,,,132.7,05/01/2021 9:50,Ampol Lakemba,LAKEMBA,-33.9174225,151.0651028
216,"1285-1289 Canterbury Rd, PUNCHBOWL NSW 2196",Ampol,2196,,,129.9,05/01/2021 9:50,,,,,147.9,05/01/2021 9:50,156.9,05/01/2021 9:50,,,131.9,05/01/2021 9:50,Ampol Punchbowl,PUNCHBOWL,-33.93136955,151.0597662
219,"1-3 CHURCH ST, PORT KEMBLA NSW 2505",Caltex,2505,,,,,,,,,,,,,,,127.9,05/01/2021 9:56,Caltex Port Kembla,PORT KEMBLA,-34.4849082,150.9039099
220,"196 The River Road, Revesby NSW 2212",BP,2212,,,131.9,05/01/2021 9:56,,,,,149.9,05/01/2021 9:56,158.9,05/01/2021 9:56,,,,,BP Revesby,Revesby,-33.9406978,151.0184281
221,"2-6 General Holmes Drive, Brighton-Le-Sands NSW 2216",Coles Express,2216,,,133.9,05/01/2021 10:00,,,,,,,158.9,05/01/2021 10:00,,,,,Coles Express Brighton-Le-Sands,Brighton-Le-Sands,-33.9562897,151.1579731
224,"66-70 Regent Street, CHIPPENDALE NSW 2008",Budget,2008,,,136.5,05/01/2021 10:04,,,,,,,160.9,05/01/2021 10:04,,,138.9,05/01/2021 10:04,Budget Petrol Chippendale,CHIPPENDALE,-33.8878625,151.2017309
225,"516 Punchbowl Rd, LAKEMBA NSW 2195",Ampol,2195,,,130.7,05/01/2021 10:06,,,,,148.7,05/01/2021 10:06,157.7,05/01/2021 10:06,,,,,Ampol Lakemba,LAKEMBA,-33.9174225,151.0651028
226,"118 Coxs Rd, North Ryde NSW 2113",Independent,2113,,,,,,,,,,,,,,,129.7,05/01/2021 10:08,North Ryde Petroleum,North Ryde,-33.801488,151.130333
227,"610 Forest Road, Bexley NSW 2207",BP,2207,,,134.9,05/01/2021 10:10,,,,,148.9,05/01/2021 10:10,158.9,05/01/2021 10:10,,,,,BP Bexley,Bexley,-33.9430939,151.1302649
228,"1540 Windsor Road, Vineyard NSW 2765",Independent,2765,,,135.7,05/01/2021 10:12,,,,,,,,,,,137.7,05/01/2021 10:12,FREEDOM FUEL VINEYARD,Vineyard,-33.6228282,150.8373968
229,"209 Pittwater Road, Manly NSW 2095",Independent,2095,,,144.9,05/01/2021 10:12,,,,,,,164.9,05/01/2021 10:12,,,146.9,05/01/2021 10:12,Ultra Manly,Manly,-33.7874651,151.2840367
230,"345 Avoca Street, RANDWICK NSW 2031",Independent,2031,,,138.9,05/01/2021 10:12,,,,,,,158.9,05/01/2021 10:12,,,140.9,05/01/2021 10:12,Ultra Randwick,RANDWICK,-33.9152112,151.24161
231,"102 - 106 Wyong Road, Killarney Vale NSW 2261",Coles Express,2261,,,157.9,05/01/2021 10:15,,,,,174.9,05/01/2021 10:15,182.9,05/01/2021 10:15,,,159.9,05/01/2021 10:15,Coles Express Killarney Vale,Killarney Vale,-33.3633413,151.4515198
232,"118 New England Hwy, Rutherford NSW 2320",Coles Express,2320,,,157.9,05/01/2021 10:15,,,,,174.9,05/01/2021 10:15,182.9,05/01/2021 10:15,,,,,Coles Express Rutherford,Rutherford,-32.7069444,151.4997329
233,"2137 Pacific Highway, Heatherbrae NSW 2324",Coles Express,2324,,,157.9,05/01/2021 10:15,,,,,,,182.9,05/01/2021 10:15,,,159.9,05/01/2021 10:15,Coles Express Heatherbrae,Heatherbrae,-32.7779958,151.7517262
234,"12-14 Bolwarra Rd, PORT MACQUARIE NSW 2444",Caltex,2444,,,,,,,,,,,,,,,137,05/01/2021 10:18,Caltex Port Macquarie,PORT MACQUARIE,-31.4500168,152.8860802
238,"69 Davies Rd, PADSTOW NSW 2211",Metro Fuel,2211,,,128.1,05/01/2021 10:22,,,,,,,,,,,130.1,05/01/2021 10:22,Metro Petroleum Padstow,PADSTOW,-33.9540178,151.0380916
242,"588 HIGH ST, PENRITH NSW 2750",7-Eleven,2750,,,133.9,05/01/2021 10:25,,,,,,,153.9,05/01/2021 10:25,,,135.9,05/01/2021 10:25,7-Eleven Penrith,PENRITH,-33.7477938,150.6840081
244,"569 Great Western Highway, Werrington NSW 2747",BP,2747,,,133.9,05/01/2021 10:26,,,,,149.9,05/01/2021 10:26,160.9,05/01/2021 10:26,,,135.9,05/01/2021 10:26,BP Werrington service station,Werrington,-33.7659377,150.7484569
245,"9 Davies Rd, Padstow NSW 2211",Independent,2211,,,127.9,05/01/2021 10:28,,,,,,,,,,,129.9,05/01/2021 10:28,EJ Stop N Save,Padstow,-33.9540178,151.0380916
248,"91 Glossop St, North St Marys NSW 2760",Speedway,2760,,,,,,,,,,,153.9,05/01/2021 10:36,,,,,Speedway North St Marys,North St Marys,-33.7632287,150.7808326
250,"69 Davies Rd, PADSTOW NSW 2211",Metro Fuel,2211,,,127.7,05/01/2021 10:38,,,,,,,,,,,129.7,05/01/2021 10:38,Metro Petroleum Padstow,PADSTOW,-33.9540178,151.0380916
251,"2 Rawson Road, GUILDFORD NSW 2161",Metro Fuel,2161,,,125.9,05/01/2021 10:39,,,,,,,145.9,05/01/2021 10:39,,,127.9,05/01/2021 10:39,Metro Guildford,GUILDFORD,-33.8611029,150.9930116
252,"851 Richmond Road, Marsden Park NSW 2765",BP,2765,,,137.9,05/01/2021 10:41,,,,,153.9,05/01/2021 10:41,162.9,05/01/2021 10:41,,,,,BP Marsden Park,Marsden Park,-33.6895593,150.8244864
253,"67-71 Scenic Drive, Budgewoi NSW 2262",United,2262,,,129.7,05/01/2021 10:42,,,,,,,152.7,05/01/2021 10:42,,,131.7,05/01/2021 10:42,United Petroleum Budgewoi,Budgewoi,-33.2321439,151.5475115
254,"90-92 Great Western Highway, Medlow Bath NSW 2780",United,2780,,,145.9,05/01/2021 10:42,,,,,160.9,05/01/2021 10:42,168.9,05/01/2021 10:42,,,147.9,05/01/2021 10:42,United Petroleum Medlow Bath,Medlow Bath,-33.6784402,150.2822205
255,"274 Georges River Road, CROYDON PARK NSW 2133",Metro Fuel,2133,,,123.9,05/01/2021 10:42,,,,,,,,,,,,,METRO CROYDON PARK,CROYDON PARK,-33.8968362,151.1022671
256,"1 The Strand, Dee Why NSW 2099",United,2099,,,144.9,05/01/2021 10:42,,,,,159.9,05/01/2021 10:42,167.9,05/01/2021 10:42,,,146.9,05/01/2021 10:42,United Petroleum Dee Why,Dee Why,-33.7557167,151.2959912
258,"184 Smith Street, South Penrith NSW 2750",Budget,2750,,,131.9,05/01/2021 10:46,,,,,143.9,05/01/2021 10:46,151.9,05/01/2021 10:46,,,133.9,05/01/2021 10:46,Budget South Penrith,South Penrith,-33.7662418,150.6968064
260,"Lot 6 Luxford Road, Mount Druitt NSW 2770",7-Eleven,2770,,,133.9,05/01/2021 10:49,,,,,,,153.9,05/01/2021 10:49,,,135.9,05/01/2021 10:49,7-Eleven Mount Druitt,Mount Druitt,-33.764482,150.8193494
261,"474-478 Rocky Point Rd, SANS SOUCI NSW 2219",7-Eleven,2219,,,,,,,,,,,153.9,05/01/2021 10:49,,,135.9,05/01/2021 10:49,7-Eleven Sans Souci,SANS SOUCI,-33.9906255,151.1331651
263,"474 Forest Road, Bexley NSW 2207",7-Eleven,2207,,,135.4,05/01/2021 10:52,,,,,149.4,05/01/2021 10:49,155.4,05/01/2021 10:49,,,137.4,05/01/2021 10:52,7-Eleven Bexley,Bexley,-33.9430939,151.1302649
265,"519 Hume Hwy, YAGOONA NSW 2199",7-Eleven,2199,,,133.9,05/01/2021 10:52,,,,,,,153.9,05/01/2021 10:52,,,135.9,05/01/2021 10:52,7-Eleven Yagoona,YAGOONA,-33.9071092,151.0227925
266,"861 Richmond Road, MARSDEN PARK NSW 2765",7-Eleven,2765,,,137.7,05/01/2021 10:52,,,,,151.7,05/01/2021 10:52,157.7,05/01/2021 10:52,,,139.7,05/01/2021 10:52,7-Eleven Marsden Park,MARSDEN PARK,-33.6895593,150.8244864
267,"45 Georges River Road, Croydon Park NSW 2133",7-Eleven,2133,,,129.9,05/01/2021 10:52,,,,,143.9,05/01/2021 10:52,149.9,05/01/2021 10:52,,,131.9,05/01/2021 10:52,7-Eleven Croydon Park,Croydon Park,-33.8968362,151.1022671
269,"67 Orange Grove Road, Liverpool NSW 2170",Caltex Woolworths,2170,,,127.9,05/01/2021 10:52,,,,,142.9,05/01/2021 10:52,149.9,05/01/2021 10:52,,,129.9,05/01/2021 10:52,Caltex Woolworths North Liverpool,Liverpool,-33.9152648,150.9208069
271,"147 Newbridge Rd, CHIPPING NORTON NSW 2170",Caltex Woolworths,2170,,,,,,,,,148.9,05/01/2021 10:52,155.9,05/01/2021 10:52,,,135.9,05/01/2021 10:52,Caltex Woolworths Chipping Norton,CHIPPING NORTON,-33.929447,150.9794834
272,"218 King Georges Road, Roselands NSW 2196",Caltex Woolworths,2196,,,129.9,05/01/2021 10:52,,,,,144.9,05/01/2021 10:52,151.9,05/01/2021 10:52,,,,,Caltex Woolworths Roselands,Roselands,-33.93310735,151.0735234
273,"390 Princes Highway, Blakehurst NSW 2221",Caltex Woolworths,2221,,,132.5,05/01/2021 10:52,,,,,147.5,05/01/2021 10:52,154.5,05/01/2021 10:52,,,134.5,05/01/2021 10:52,Caltex Woolworths Blakehurst,Blakehurst,-33.9903586,151.1136284
277,"43 Booralie Rd, TERREY HILLS NSW 2084",United,2084,,,145.9,05/01/2021 10:52,,,,,160.9,05/01/2021 10:52,168.9,05/01/2021 10:52,,,147.9,05/01/2021 10:52,United Terrey HILLS,TERREY HILLS,-33.6801029,151.2250547
278,"625 Pittwater Road, Dee Why NSW 2099",United,2099,,,146.9,05/01/2021 10:53,,,,,,,169.9,05/01/2021 10:53,,,148.9,05/01/2021 10:53,United Petroleum Dee Why Pittwater,Dee Why,-33.7560121,151.2826023
279,"449 Great Western Highway, WENTWORTHVILLE NSW 2145",Independent,2145,,,,,,,,,,,,,,,129.5,05/01/2021 10:55,APW,WENTWORTHVILLE,-33.8130221,150.9585978
282,"395 GARDENERS RD, ROSEBERY NSW 2018",Metro Fuel,2018,,,,,,,,,,,,,,,137.9,05/01/2021 10:58,Metro Petroleum Rosebery,ROSEBERY,-33.9231422,151.2087688
283,"137-141 Kingsgrove Road, Kingsgrove NSW 2208",Coles Express,2208,,,129.9,05/01/2021 11:00,,,,,146.9,05/01/2021 11:00,154.9,05/01/2021 11:00,,,,,Coles Express Kingsgrove,Kingsgrove,-33.9301545,151.0987451
284,"920 Richmond Rd, Marsden Park NSW 2765",Coles Express,2765,,,137.9,05/01/2021 11:00,,,,,154.9,05/01/2021 11:00,162.9,05/01/2021 11:00,,,139.9,05/01/2021 11:00,Coles Express Marsden Park,Marsden Park,-33.7157355,150.8426435
285,"100 Rookwood Road, Yagoona NSW 2199",United,2199,,,128.5,05/01/2021 11:03,,,,,,,151.5,05/01/2021 11:03,,,130.5,05/01/2021 11:03,United Petroleum Yagoona,Yagoona,-33.8992556,151.0369035
286,"67 Old Bathurst Road, East Blaxland NSW 2774",United,2774,,,136.9,05/01/2021 11:03,,,,,,,159.9,05/01/2021 11:03,,,138.9,05/01/2021 11:03,United Petroleum East Blaxland,East Blaxland,-33.7451746,150.618658
287,"553 Bunnerong Road, Matraville NSW 2036",Budget,2036,,,137.5,05/01/2021 11:04,,,,,148.5,05/01/2021 11:04,157.5,05/01/2021 11:04,,,138.5,05/01/2021 11:04,Budget Petrol Matraville,Matraville,-33.9535417,151.2306314
288,"338 Princes Hwy, BLAKEHURST NSW 2221",Westside,2221,127.9,05/01/2021 11:05,,,,,,,145.9,05/01/2021 11:05,,,,,131.9,05/01/2021 11:05,Westside Petroleum Blakehurst,BLAKEHURST,-33.9866204,151.1126154
289,"101 Blaxcell St, GRANVILLE NSW 2142",Independent,2142,,,123.5,05/01/2021 11:11,,,,,136.9,05/01/2021 11:11,,,,,125.5,05/01/2021 11:11,Powerfuel,GRANVILLE,-33.8387509,151.011084
291,"48-50 Aiken Road, West Pennant Hills NSW 2125",BP,2125,,,136.9,05/01/2021 11:17,,,,,,,160.9,05/01/2021 11:17,,,,,BP West Pennant Hills,West Pennant Hills,-33.754158,151.040597
292,"191-193 Cessnock Rd, Weston NSW 2326",Metro Fuel,2326,128.9,05/01/2021 11:19,137.9,05/01/2021 11:19,,,,,,,,,128.9,05/01/2021 11:19,,,Metro Weston,Weston,-32.8144913,151.4520513
293,"309A WOLLOMBI RD, BELLBIRD HEIGHTS NSW 2325",Metro Fuel,2325,,,124.5,05/01/2021 11:19,,,,,,,,,,,126.5,05/01/2021 11:19,Metro Bellbird Heights,BELLBIRD HEIGHTS,-32.8521112,151.3270192
294,"110 Canterbury Rd, BANKSTOWN NSW 2200",Metro Fuel,2200,,,129.5,05/01/2021 11:22,,,,,,,,,,,,,Metro Bankstown,BANKSTOWN,-33.9336729,151.0275134
295,"87-91 ROBERTS RD, GREENACRE NSW 2190",Caltex,2190,,,133.9,05/01/2021 11:22,,,,,148.9,05/01/2021 11:22,156.9,05/01/2021 11:22,,,,,Caltex Greenacre,GREENACRE,-33.9019184,151.0647214
296,"28 Princes Highway, Arncliffe NSW 2205",7-Eleven,2205,,,,,,,,,,,156.7,05/01/2021 11:22,,,,,7-Eleven Arncliffe,Arncliffe,-33.9366891,151.1496695
297,"12-14 Bolwarra Rd, PORT MACQUARIE NSW 2444",Caltex,2444,,,,,,,,,,,,,,,136.9,05/01/2021 11:22,Caltex Port Macquarie,PORT MACQUARIE,-31.4500168,152.8860802
298,"2 - 4 Peterborough Avenue, Lake Illawarra NSW 2528",7-Eleven,2528,,,,,,,,,139.5,05/01/2021 11:22,,,,,,,7-Eleven Lake Illawarra,Lake Illawarra,-34.5448073,150.8656311
299,"55 Garfield Rd E, RIVERSTONE NSW 2765",7-Eleven,2765,,,132.7,05/01/2021 11:22,,,,,146.7,05/01/2021 11:22,152.7,05/01/2021 11:22,,,134.7,05/01/2021 11:22,7-Eleven RIVERSTONE,RIVERSTONE,-33.6744488,150.8708249
300,"19 The Northern Rd, Luddenham NSW 2745",Caltex,2745,,,133.9,05/01/2021 11:22,,,,,151.9,05/01/2021 11:22,160.9,05/01/2021 11:22,,,135.9,05/01/2021 11:22,Caltex Luddenham,Luddenham,-33.87541245,150.6892916
301,"770 Richmond Road, Berkshire Park NSW 2765",Caltex Woolworths,2765,,,137.9,05/01/2021 11:22,,,,,152.9,05/01/2021 11:22,159.9,05/01/2021 11:22,,,139.9,05/01/2021 11:22,Caltex Woolworths Berkshire Park,Berkshire Park,-33.6706472,150.8056867
302,"1233 Pacific Highway, Turramurra NSW 2074",Caltex Woolworths,2074,,,,,,,,,,,,,134.9,05/01/2021 11:22,,,Caltex Woolworths Turramurra,Turramurra,-33.73314105,151.1313878
304,"33 VILLAGE CCT, GREGORY HILLS NSW 2557",Caltex Woolworths,2557,,,,,,,,,,,,,128.9,05/01/2021 11:22,,,Caltex Woolworths Gregory Hills,GREGORY HILLS,-34.0229138,150.7754969
305,"322 Canterbury Road, Canterbury NSW 2193",BP,2193,,,129.9,05/01/2021 11:23,,,,,145.9,05/01/2021 11:23,154.9,05/01/2021 11:23,,,,,BP Canterbury,Canterbury,-33.91494005,151.1130128
306,"28 Princes Highway, Arncliffe NSW 2205",7-Eleven,2205,,,136.7,05/01/2021 11:25,,,,,,,,,,,138.7,05/01/2021 11:25,7-Eleven Arncliffe,Arncliffe,-33.9366891,151.1496695
308,"21 Boundary Road, Mortdale NSW 2223",BP,2223,,,,,,,,,145.9,05/01/2021 11:26,154.9,05/01/2021 11:26,,,131.9,05/01/2021 11:26,BP Mortdale,Mortdale,-33.9737725,151.0767316
311,"2 - 4 Peterborough Avenue, Lake Illawarra NSW 2528",7-Eleven,2528,,,125.5,05/01/2021 11:32,,,,,,,145.5,05/01/2021 11:32,,,127.5,05/01/2021 11:32,7-Eleven Lake Illawarra,Lake Illawarra,-34.5448073,150.8656311
312,"332-336 Shellharbour Rd, BARRACK HEIGHTS NSW 2528",Ampol,2528,,,125.7,05/01/2021 11:32,,,,,143.7,05/01/2021 11:32,152.7,05/01/2021 11:32,,,127.7,05/01/2021 11:32,Ampol Barrack Heights,BARRACK HEIGHTS,-34.5651943,150.8602918
313,"875 Richmond Rd, MARSDEN PARK NSW 2765",Ampol,2765,,,137.9,05/01/2021 11:32,,,,,152.9,05/01/2021 11:32,160.9,05/01/2021 11:32,,,139.9,05/01/2021 11:32,Ampol Foodary Marsden Park,MARSDEN PARK,-33.7160988,150.8457462
314,"775 Princes Hwy, TEMPE NSW 2044",Caltex,2044,,,136.9,05/01/2021 11:32,,,,,154.9,05/01/2021 11:32,163.9,05/01/2021 11:32,,,138.9,05/01/2021 11:32,Caltex Star Mart Tempe,TEMPE,-33.9279322,151.1579164
316,"641 King Georges Rd, PENSHURST NSW 2222",Caltex Woolworths,2222,,,131.9,05/01/2021 11:32,,,,,149.9,05/01/2021 11:32,158.9,05/01/2021 11:32,,,,,Caltex Star Mart Penshurst,PENSHURST,-33.9635286,151.0926271
319,"400 Luxford Road, Lethbridge Park NSW 2770",United,2770,,,133.9,05/01/2021 11:37,,,,,,,156.9,05/01/2021 11:37,,,135.9,05/01/2021 11:37,United Petroleum Lethbridge Park,Lethbridge Park,-33.7421536,150.7977717
320,"861 Richmond Road, MARSDEN PARK NSW 2765",7-Eleven,2765,,,137.5,05/01/2021 11:41,,,,,151.5,05/01/2021 11:41,157.5,05/01/2021 11:41,,,139.5,05/01/2021 11:41,7-Eleven Marsden Park,MARSDEN PARK,-33.6895593,150.8244864
322,"24-42 King Georges Road, Wiley Park NSW 2195",BP,2195,,,,,,,,,145.9,05/01/2021 11:41,154.9,05/01/2021 11:41,,,131.9,05/01/2021 11:41,BP Wiley Park,Wiley Park,-33.9227463,151.0684219
323,"481 Luxford Road, Shalvey NSW 2770",BP,2770,,,134.9,05/01/2021 11:44,,,,,150.9,05/01/2021 11:44,161.9,05/01/2021 11:44,,,,,BP Shalvey,Shalvey,-33.7322192,150.8022883
324,"531 Princes Hwy, TEMPE NSW 2044",Metro Fuel,2044,,,134.9,05/01/2021 11:44,,,,,,,154.9,05/01/2021 11:44,,,136.9,05/01/2021 11:44,Metro Tempe,TEMPE,-33.9279322,151.1579164
326,"474-478 Rocky Point Rd, SANS SOUCI NSW 2219",7-Eleven,2219,,,,,,,,,,,152.9,05/01/2021 11:45,,,134.9,05/01/2021 11:45,7-Eleven Sans Souci,SANS SOUCI,-33.9906255,151.1331651
327,"474 Forest Road, Bexley NSW 2207",7-Eleven,2207,,,134.5,05/01/2021 11:45,,,,,148.5,05/01/2021 11:45,154.5,05/01/2021 11:45,,,136.5,05/01/2021 11:45,7-Eleven Bexley,Bexley,-33.9430939,151.1302649
328,"1-3 CHURCH ST, PORT KEMBLA NSW 2505",Caltex,2505,,,,,,,,,,,,,,,135.9,05/01/2021 11:45,Caltex Port Kembla,PORT KEMBLA,-34.4849082,150.9039099
329,"100 Rookwood Road, Yagoona NSW 2199",United,2199,,,127.9,05/01/2021 11:47,,,,,,,150.9,05/01/2021 11:47,,,129.9,05/01/2021 11:47,United Petroleum Yagoona,Yagoona,-33.8992556,151.0369035
330,"516 Punchbowl Rd, LAKEMBA NSW 2195",Ampol,2195,,,130.4,05/01/2021 11:49,,,,,148.4,05/01/2021 11:49,157.4,05/01/2021 11:49,,,132.4,05/01/2021 11:49,Ampol Lakemba,LAKEMBA,-33.9174225,151.0651028
