Number,station,location,latitude,longitude,owner,Price_U91,Price_P98
194,"610 Forest Road, Bexley NSW 2207","Forest Road, Bexley, Sydney, St George, New South Wales, 2207, Australia",-33.9430939,151.1302649,BP,Not Selling U91    ,158.9
195,"209 Pittwater Road, Manly NSW 2095","Ultra Petroleum, 209-217, Pittwater Road, Manly, Sydney, Northern Beaches Council, Northern Beaches, New South Wales, 2095, Australia",-33.7874651,151.2840367,Independent,146.9,164.9
196,"345 Avoca Street, RANDWICK NSW 2031","Avoca Street, Randwick, Sydney, Randwick City Council, Eastern Suburbs, New South Wales, 2031, Australia",-33.9152112,151.24161,Independent,140.9,158.9
197,"102 - 106 Wyong Road, Killarney Vale NSW 2261","Wyong Road, Killarney Vale, Gosford, Central Coast Council, New South Wales, 2261, Australia",-33.3633413,151.4515198,Coles Express,159.9,182.9
198,"118 New England Hwy, Rutherford NSW 2320","New England Highway, Rutherford, Maitland City Council, New South Wales, 2320, Australia",-32.7069444,151.4997329,Coles Express,Not Selling U91    ,182.9
199,"2137 Pacific Highway, Heatherbrae NSW 2324","Pacific Highway, Heatherbrae, Raymond Terrace, Port Stephens Council, New South Wales, 2324, Australia",-32.7779958,151.7517262,Coles Express,159.9,182.9
200,"12-14 Bolwarra Rd, PORT MACQUARIE NSW 2444","Bolwarra Road, Port Macquarie, Port Macquarie-Hastings Council, New South Wales, 2444, Australia",-31.4500168,152.8860802,Caltex,137,Not Selling P98
201,"69 Davies Rd, PADSTOW NSW 2211","Davies Road, Padstow, Sydney, Canterbury-Bankstown Council, New South Wales, 2211, Australia",-33.9540178,151.0380916,Metro Fuel,130.1,Not Selling P98
205,"91 Glossop St, North St Marys NSW 2760","Glossop Street, North St Marys, Sydney, Penrith City Council, New South Wales, 2760, Australia",-33.7632287,150.7808326,Speedway,Not Selling U91    ,153.9
207,"2 Rawson Road, GUILDFORD NSW 2161","Rawson Road, Guildford, Sydney, Cumberland City Council, New South Wales, 2161, Australia",-33.8611029,150.9930116,Metro Fuel,127.9,145.9
208,"67-71 Scenic Drive, Budgewoi NSW 2262","Scenic Drive, Buff Point, Budgewoi, Central Coast Council, New South Wales, 2262, Australia",-33.2321439,151.5475115,United,131.7,152.7
209,"90-92 Great Western Highway, Medlow Bath NSW 2780","United, 90-92, Great Western Highway, Medlow Bath, Sydney, Blue Mountains City Council, New South Wales, 2780, Australia",-33.6784402,150.2822205,United,147.9,168.9
210,"1 The Strand, Dee Why NSW 2099","United Dee Why Beach, 1, The Strand, Dee Why Beach, Dee Why, Sydney, Northern Beaches Council, Northern Beaches, New South Wales, 2099, Australia",-33.7557167,151.2959912,United,146.9,167.9
212,"184 Smith Street, South Penrith NSW 2750","Smith Street, South Penrith, Penrith, Sydney, Penrith City Council, New South Wales, 2750, Australia",-33.7662418,150.6968064,Budget,133.9,151.9
215,"474 Forest Road, Bexley NSW 2207","Forest Road, Bexley, Sydney, St George, New South Wales, 2207, Australia",-33.9430939,151.1302649,7-Eleven,137.4,155.4
217,"519 Hume Hwy, YAGOONA NSW 2199","Hume Highway, Yagoona, Sydney, Canterbury-Bankstown Council, New South Wales, 2199, Australia",-33.9071092,151.0227925,7-Eleven,135.9,153.9
218,"45 Georges River Road, Croydon Park NSW 2133","Georges River Road, Croydon Park, Sydney, Canterbury-Bankstown Council, Burwood Council, New South Wales, 2133, Australia",-33.8968362,151.1022671,7-Eleven,131.9,149.9
219,"67 Orange Grove Road, Liverpool NSW 2170","Orange Grove Road, Liverpool, Sydney, Liverpool City Council, New South Wales, 2170, Australia",-33.9152648,150.9208069,Caltex Woolworths,129.9,149.9
220,"147 Newbridge Rd, CHIPPING NORTON NSW 2170","Newbridge Road, Chipping Norton, Sydney, Liverpool City Council, New South Wales, 2170, Australia",-33.929447,150.9794834,Caltex Woolworths,135.9,155.9
221,"390 Princes Highway, Blakehurst NSW 2221","Woolworths Petrol, 390, Princes Highway, Blakehurst, Sydney, Georges River Council, St George, New South Wales, 2221, Australia",-33.9903586,151.1136284,Caltex Woolworths,134.5,154.5
223,"43 Booralie Rd, TERREY HILLS NSW 2084","United Terry Hills, 43, Booralie Road, Terrey Hills, Sydney, Northern Beaches Council, Northern Beaches, New South Wales, 2084, Australia",-33.6801029,151.2250547,United,147.9,168.9
224,"625 Pittwater Road, Dee Why NSW 2099","United Dee Why Pittwater, 625, Pittwater Road, Dee Why, Sydney, Northern Beaches Council, Northern Beaches, New South Wales, 2099, Australia",-33.7560121,151.2826023,United,148.9,169.9
225,"449 Great Western Highway, WENTWORTHVILLE NSW 2145","Great Western Highway, Wentworthville, Sydney, Cumberland City Council, New South Wales, 2145, Australia",-33.8130221,150.9585978,Independent,129.5,Not Selling P98
226,"137-141 Kingsgrove Road, Kingsgrove NSW 2208","Kingsgrove Road, Kingsgrove, Sydney, Canterbury-Bankstown Council, St George, New South Wales, 2208, Australia",-33.9301545,151.0987451,Coles Express,Not Selling U91    ,154.9
227,"100 Rookwood Road, Yagoona NSW 2199","Pie Face, 100, Rookwood Road, Yagoona, Sydney, Canterbury-Bankstown Council, New South Wales, 2199, Australia",-33.8992556,151.0369035,United,130.5,151.5
228,"67 Old Bathurst Road, East Blaxland NSW 2774","Old Bathurst Road, East Blaxland, Blaxland, Sydney, Blue Mountains City Council, New South Wales, 2774, Australia",-33.7451746,150.618658,United,138.9,159.9
229,"553 Bunnerong Road, Matraville NSW 2036","Bunnerong Road, Matraville, Sydney, Randwick City Council, Eastern Suburbs, New South Wales, 2036, Australia",-33.9535417,151.2306314,Budget,138.5,157.5
230,"338 Princes Hwy, BLAKEHURST NSW 2221","United Blakehurst, 338, Princes Highway, Carss Park, Sydney, Georges River Council, St George, New South Wales, 2221, Australia",-33.9866204,151.1126154,Westside,131.9,Not Selling P98
231,"101 Blaxcell St, GRANVILLE NSW 2142","Blaxcell Street, Granville, Sydney, Cumberland City Council, New South Wales, 2142, Australia",-33.8387509,151.011084,Independent,125.5,Not Selling P98
232,"48-50 Aiken Road, West Pennant Hills NSW 2125","48-50, Aiken Road, West Pennant Hills, Sydney, The Hills Shire Council, Hills District, New South Wales, 2125, Australia",-33.754158,151.040597,BP,Not Selling U91    ,160.9
233,"191-193 Cessnock Rd, Weston NSW 2326","Cessnock Road, Weston, Cessnock, Cessnock City Council, New South Wales, 2326, Australia",-32.8144913,151.4520513,Metro Fuel,Not Selling U91    ,Not Selling P98
234,"309A WOLLOMBI RD, BELLBIRD HEIGHTS NSW 2325","Wollombi Road, Bellbird Heights, Bellbird, Cessnock City Council, New South Wales, 2325, Australia",-32.8521112,151.3270192,Metro Fuel,126.5,Not Selling P98
235,"87-91 ROBERTS RD, GREENACRE NSW 2190","Roberts Road, Greenacre, Sydney, Canterbury-Bankstown Council, New South Wales, 2190, Australia",-33.9019184,151.0647214,Caltex,Not Selling U91    ,156.9
236,"55 Garfield Rd E, RIVERSTONE NSW 2765","Garfield Road East, Grantham Farm, Riverstone, Sydney, Blacktown City Council, New South Wales, 2765, Australia",-33.6744488,150.8708249,7-Eleven,134.7,152.7
237,"19 The Northern Rd, Luddenham NSW 2745","Caltex, 19, The Northern Road, Luddenham, Sydney, Penrith City Council, New South Wales, 2745, Australia",-33.87541245,150.6892916,Caltex,135.9,160.9
238,"1233 Pacific Highway, Turramurra NSW 2074","Woolworths/Caltex Service Station, 1233, Pacific Highway, Turramurra, Sydney, Ku-ring-gai Council, Upper North Shore, New South Wales, 2074, Australia",-33.73314105,151.1313878,Caltex Woolworths,Not Selling U91    ,Not Selling P98
240,"33 VILLAGE CCT, GREGORY HILLS NSW 2557","Village Circuit, Gregory Hills, Sydney, Camden Council, New South Wales, 2557, Australia",-34.0229138,150.7754969,Caltex Woolworths,Not Selling U91    ,Not Selling P98
241,"322 Canterbury Road, Canterbury NSW 2193","BP, 322-332, Canterbury Road, Canterbury, Sydney, Canterbury-Bankstown Council, New South Wales, 2193, Australia",-33.91494005,151.1130128,BP,Not Selling U91    ,154.9
242,"21 Boundary Road, Mortdale NSW 2223","Boundary Road, Mortdale, Sydney, Georges River Council, St George, New South Wales, 2223, Australia",-33.9737725,151.0767316,BP,131.9,154.9
245,"775 Princes Hwy, TEMPE NSW 2044","Princes Highway, Tempe, Sydney, Inner West Council, Inner West, New South Wales, 2044, Australia",-33.9279322,151.1579164,Caltex,138.9,163.9
248,"400 Luxford Road, Lethbridge Park NSW 2770","Luxford Road, Lethbridge Park, Sydney, Blacktown City Council, New South Wales, 2770, Australia",-33.7421536,150.7977717,United,135.9,156.9
249,"481 Luxford Road, Shalvey NSW 2770","Luxford Road, Shalvey, Sydney, Blacktown City Council, New South Wales, 2770, Australia",-33.7322192,150.8022883,BP,Not Selling U91    ,161.9
251,"36 Great Western Highway, MOUNT VICTORIA NSW 2786","Great Western Highway, Mount Victoria, Blue Mountains City Council, New South Wales, 2786, Australia",-33.5952467,150.2634487,Caltex,Not Selling U91    ,170.4
253,"13-19 CANTERBURY RD, CANTERBURY NSW 2193","Metro Petroleum Hurlstone Park, 13-19, Canterbury Road, Canterbury, Sydney, Canterbury-Bankstown Council, Inner West, New South Wales, 2193, Australia",-33.90777435,151.1251673,Metro Fuel,135.7,Not Selling P98
257,"61-63 CHRISTIE ST, ST MARYS NSW 2760","Christie Street, Dunheved, St Marys, Sydney, Penrith City Council, New South Wales, 2760, Australia",-33.7475155,150.7769848,Coles Express,150.9,173.9
258,"405 Hume Highway, Yagoona NSW 2199","Hume Highway, Yagoona, Sydney, Canterbury-Bankstown Council, New South Wales, 2199, Australia",-33.9071092,151.0227925,BP,131.9,154.9
259,"32 Bryant St, NARWEE NSW 2209","Bryant Street, Narwee, Sydney, Georges River Council, St George, New South Wales, 2209, Australia",-33.9492092,151.0735307,Metro Fuel,130.7,Not Selling P98
260,"46 ALBERT ST, FRESHWATER NSW 2096","Enhance Freshwater, 46, Albert Street, Freshwater, Sydney, Northern Beaches Council, Northern Beaches, New South Wales, 2096, Australia",-33.77742115,151.286962,Enhance,Not Selling U91    ,164.9
261,"119 Harbord Rd, Freshwater NSW 2096","Harbord Road, Freshwater, Sydney, Northern Beaches Council, Northern Beaches, New South Wales, 2096, Australia",-33.7772832,151.2800532,Budget,146.9,166.9
262,"10 MILPERRA RD, REVESBY NSW 2212","Milperra Road, Revesby, Sydney, Canterbury-Bankstown Council, New South Wales, 2212, Australia",-33.9343169,151.0059015,Metro Fuel,131.7,149.7
263,"301 Hume Hwy, GREENACRE NSW 2190","Hume Highway, Greenacre, Sydney, Canterbury-Bankstown Council, New South Wales, 2190, Australia",-33.8954704,151.0520983,7-Eleven,130.9,148.9
264,"16 Ballina Rd, Lismore NSW 2480","United, 16, Ballina Road, Lismore, Lismore City Council, New South Wales, 2480, Australia",-28.81341185,153.2759484,United,138.9,159.9
265,"261 Anderson Drive, Beresfield NSW 2322","Anderson Drive, Beresfield, Newcastle City Council, New South Wales, 2322, Australia",-32.805644,151.6552467,United,126.7,147.7
266,"35 William Street, Bathurst NSW 2795","Thai Budda, 35, William Street, Bathurst, Bathurst Regional Council, New South Wales, 2795, Australia",-33.4161801,149.5829485,United,Not Selling U91    ,Not Selling P98
267,"1 Blade Close, Berkeley Vale NSW 2261","Blade Close, Berkeley Vale, Gosford, Central Coast Council, New South Wales, 2261, Australia",-33.3308832,151.4237312,BP,159.9,182.9
268,"12 Gallipoli St, St Marys NSW 2760","Gallipoli Street, Chatsworth, St Marys, Sydney, Penrith City Council, New South Wales, 2760, Australia",-33.7803903,150.7699676,BP,133.9,155.9
269,"107 King Georges Rd, Wiley Park NSW 2195","King Georges Road, Wiley Park, Sydney, Canterbury-Bankstown Council, New South Wales, 2195, Australia",-33.9227463,151.0684219,Independent,131.9,149.9
270,"208-212 Cabramatta Rd, Cabramatta West NSW 2166","Cabramatta Road, Cabramatta West, Sydney, Fairfield City Council, New South Wales, 2166, Australia",-33.8993905,150.9192544,BP,138.9,160.9
271,"5 Bullecourt Avenue, Milperra NSW 2214","Bullecourt Avenue, Milperra, Sydney, Canterbury-Bankstown Council, New South Wales, 2214, Australia",-33.9373066,150.9855209,BP,Not Selling U91    ,154.9
274,"449 Victoria St, WETHERILL PARK NSW 2164","Victoria Street, Wetherill Park, Sydney, Fairfield City Council, New South Wales, 2164, Australia",-33.8468851,150.9089106,Puma Energy,134.7,155.7
275,"238 Cumberland Rd, Auburn NSW 2144","Cumberland Road, Auburn, Sydney, Cumberland City Council, New South Wales, 2144, Australia",-33.8530373,151.0249485,Speedway,127.9,145.9
276,"49-51 Great Western Highway, Emu Plains NSW 2750","Great Western Highway, Emu Plains, Penrith, Sydney, Penrith City Council, New South Wales, 2750, Australia",-33.7526476,150.6666241,7-Eleven,136.9,154.9
277,"76 Glossop Street, St Marys NSW 2760","Glossop Street, St Marys, Sydney, Penrith City Council, New South Wales, 2760, Australia",-33.7638969,150.780598,BP,Not Selling U91    ,173.9
278,"176 Otho St, Inverell NSW 2360","Otho Street, Inverell, Inverell Shire Council, New South Wales, 2360, Australia",-29.7756256,151.1128991,Coles Express,Not Selling U91    ,Not Selling P98
279,"152 Moorefields Road, Kingsgrove NSW 2208","Moorefields Road, Kingsgrove, Sydney, Canterbury-Bankstown Council, St George, New South Wales, 2208, Australia",-33.9303119,151.0984238,BP,132.9,155.9
280,"234 Hamilton Road, Fairfield West NSW 2165","Hamilton Road, Fairfield West, Sydney, Fairfield City Council, New South Wales, 2165, Australia",-33.8712347,150.9318271,7-Eleven,130.7,148.7
281,"369C Bexley Road, Bexley NSW 2207","Bexley Road, Bexley, Sydney, St George, New South Wales, 2207, Australia",-33.9453976,151.1250047,BP,136.9,158.9
282,"166 John St, CABRAMATTA NSW 2166","John Street, Cabramatta, Sydney, Fairfield City Council, New South Wales, 2166, Australia",-33.8950641,150.9358838,Ampol,138.9,163.9
283,"280-282 Canley Vale Road, CANLEY HEIGHTS NSW 2166","Canley Vale Road, Canley Heights, Sydney, Fairfield City Council, New South Wales, 2166, Australia",-33.8851957,150.9350755,Caltex,Not Selling U91    ,162.9
284,"1413-1415 Elizabeth Dr, KEMPS CREEK NSW 2178","Elizabeth Drive, Kemps Creek, Sydney, Liverpool City Council, New South Wales, 2178, Australia",-33.8807995,150.7991875,Caltex,130.9,Not Selling P98
285,"275 Pacific Highway, Hornsby NSW 2077","Pacific Highway, Hornsby, Sydney, The Council of the Shire of Hornsby, New South Wales, 2077, Australia",-33.7065033,151.0990028,Metro Fuel,149.5,Not Selling P98
286,"1465-1467 Elizabeth Drive, Kemps Creek NSW 2178","Elizabeth Drive, Kemps Creek, Sydney, Liverpool City Council, New South Wales, 2178, Australia",-33.8807995,150.7991875,United,129.7,150.7
287,"267 JOHN ST, CABRAMATTA WEST NSW 2166","John Street, Cabramatta West, Sydney, Fairfield City Council, New South Wales, 2166, Australia",-33.8931587,150.9223572,Speedway,129.5,Not Selling P98
288,"12B Oatley Parade, Oatley NSW 2223","Oatley Parade, Green Point, Oatley, Sydney, Georges River Council, St George, New South Wales, 2223, Australia",-33.9827538,151.0793368,Budget,131.9,Not Selling P98
289,"585 Bunnerong Rd, MATRAVILLE NSW 2036","Bunnerong Road, Matraville, Sydney, Randwick City Council, Eastern Suburbs, New South Wales, 2036, Australia",-33.9535417,151.2306314,BP,Not Selling U91    ,158.9
291,"485-487 Smithfield Road, PRAIRIEWOOD NSW 2176","Smithfield Road, Prairiewood, Sydney, Fairfield City Council, New South Wales, 2176, Australia",-33.8719646,150.9011164,7-Eleven,133.9,151.9
292,"64 Orange Grove Rd, WARWICK FARM NSW 2170","Orange Grove Road, Warwick Farm, Sydney, Liverpool City Council, New South Wales, 2170, Australia",-33.915028,150.9206543,Metro Fuel,129.7,147.7
293,"115 Sackville Street, FAIRFIELD NSW 2165","Sackville Street, Fairfield, Sydney, Fairfield City Council, New South Wales, 2165, Australia",-33.8692193,150.9477575,Speedway,130.7,148.7
295,"145-147 Hoskins Street, TEMORA NSW 2666","Hoskins Street, Temora, Temora Shire Council, New South Wales, 2666, Australia",-34.4507914,147.5354415,Shell,Not Selling U91    ,Not Selling P98
298,"132 Old Bathurst Road, Emu Plains NSW 2750","Old Bathurst Road, Emu Plains, Penrith, Sydney, Penrith City Council, New South Wales, 2750, Australia",-33.7459364,150.6711105,Caltex Woolworths,136.9,156.9
299,"291 Rooty Hill Road North, Plumpton NSW 2761","Rooty Hill Road North, Plumpton, Sydney, Blacktown City Council, New South Wales, 2761, Australia",-33.7582194,150.8397345,7-Eleven,136.9,154.9
300,"515 Bunnerong Rd, MATRAVILLE NSW 2036","7-Eleven, 515, Bunnerong Road, Matraville, Sydney, Randwick City Council, Eastern Suburbs, New South Wales, 2036, Australia",-33.9594355,151.2316029,7-Eleven,Not Selling U91    ,Not Selling P98
301,"63 CONNELLS POINT RD, SOUTH HURSTVILLE NSW 2221","Connells Point Road, South Hurstville, Sydney, Georges River Council, St George, New South Wales, 2221, Australia",-33.981312,151.1023015,BP,135.9,156.9
302,"1163-1167 MAMRE RD, KEMPS CREEK NSW 2178","Mamre Road, Kemps Creek, Sydney, Penrith City Council, New South Wales, 2178, Australia",-33.8802995,150.8077097,Ampol,135.1,156.1
303,"281 Hawkesbury Rd, Winmalee NSW 2777","Hawkesbury Road, Winmalee, Sydney, Blue Mountains City Council, New South Wales, 2777, Australia",-33.6865977,150.5862036,Caltex,146.9,Not Selling P98
304,"297-299 Bunnerong Road, Pagewood NSW 2035","Bunnerong Road, Pagewood, Sydney, Eastern Suburbs, New South Wales, 2035, Australia",-33.9399767,151.2284174,Coles Express,139.9,162.9
305,"742 Forest Road, Peakhurst NSW 2210","Forest Road, Peakhurst, Sydney, Georges River Council, St George, New South Wales, 2210, Australia",-33.9600908,151.0611464,Caltex Woolworths,Not Selling U91    ,151.9
306,"504 Pittwater road, North Manly NSW 2100","Pittwater Road, North Manly, Sydney, Northern Beaches Council, Northern Beaches, New South Wales, 2100, Australia",-33.7683848,151.2679863,BP,Not Selling U91    ,165.9
307,"574 Great Western Hwy, Werrington NSW 2747","Great Western Highway, Werrington, Sydney, Penrith City Council, New South Wales, 2747, Australia",-33.7659377,150.7484569,Caltex Woolworths,134.7,154.7
308,"82 HAMILTON RD, FAIRFIELD NSW 2165","Hamilton Road, Fairfield, Sydney, Fairfield City Council, New South Wales, 2165, Australia",-33.8727364,150.9428912,Metro Fuel,129.9,147.9
309,"348 Elizabeth Dr, MOUNT PRITCHARD NSW 2170","Elizabeth Drive, Mount Pritchard, Sydney, Liverpool City Council, New South Wales, 2170, Australia",-33.9135793,150.9068175,Speedway,129.5,Not Selling P98
310,"359 Elizabeth Drive, Mount Pritchard NSW 2170","Elizabeth Drive, Mount Pritchard, Sydney, Liverpool City Council, New South Wales, 2170, Australia",-33.9135793,150.9068175,Speedway,129.5,Not Selling P98
